ts,in_queue(size), in_queue(number)
1530224855.641508211,0,0
1530224855.653555805,0,0
1530224855.665807142,330,5
1530224855.678083283,1254,19
1530224855.690394465,1848,28
1530224855.702664733,1914,29
1530224855.715191912,1980,30
1530224855.727524454,2e3,31
1530224855.739731368,2112,32
1530224855.751790024,2178,33
1530224855.763911484,2e3,31
1530224855.776007383,1914,29
1530224855.788333001,1848,28
1530224855.800645132,1980,30
1530224855.812752749,1848,28
1530224855.824905888,1848,28
1530224855.836992556,1782,27
1530224855.849158623,1782,27
1530224855.861534460,1848,28
1530224855.873864826,1848,28
1530224855.886027275,1782,27
1530224855.898452430,1914,29
1530224855.910880496,1914,29
1530224855.923167074,1914,29
1530224855.935626555,1848,28
1530224855.947829494,1848,28
1530224855.960039318,1848,28
1530224855.972307801,1914,29
1530224855.984572156,1914,29
1530224855.997025928,1848,28
1530224856.009495621,1848,28
1530224856.021867396,1716,26
1530224856.034241888,1584,24
1530224856.046567936,1518,23
1530224856.058886725,1518,23
1530224856.071433252,1452,22
1530224856.083809168,1518,23
1530224856.096372754,1584,24
1530224856.108784458,1584,24
1530224856.121298015,1518,23
1530224856.133768566,1518,23
1530224856.146326055,1518,23
1530224856.158973786,1518,23
1530224856.171627991,1584,24
1530224856.184104778,1518,23
1530224856.196675500,1452,22
1530224856.209343258,1518,23
1530224856.222006075,1584,24
1530224856.234735296,1518,23
1530224856.247449549,1518,23
1530224856.259944016,1584,24
1530224856.272599895,1584,24
1530224856.285123255,1518,23
1530224856.297674372,1518,23
1530224856.310506449,1518,23
1530224856.323376019,1452,22
1530224856.335902127,1584,24
1530224856.348528390,1584,24
1530224856.361038276,1518,23
1530224856.373612737,1518,23
1530224856.386304854,1518,23
1530224856.398931791,1518,23
1530224856.411499980,1584,24
1530224856.424021701,1584,24
1530224856.436483857,1518,23
1530224856.448987965,1518,23
1530224856.461533324,1518,23
1530224856.474186326,1518,23
1530224856.486982321,1518,23
1530224856.499710372,1584,24
1530224856.512226355,1518,23
1530224856.524983786,1518,23
1530224856.537463377,1584,24
1530224856.550283471,1716,26
1530224856.562982977,1650,25
1530224856.575772437,1584,24
1530224856.588443563,1716,26
1530224856.601094209,1650,25
1530224856.613620205,1518,23
1530224856.626120015,1560,24
1530224856.638692165,1560,24
1530224856.651380532,1518,23
1530224856.663860896,1518,23
1530224856.676482669,1518,23
1530224856.689033207,1650,25
1530224856.701801409,1584,24
1530224856.714549332,1452,22
1530224856.727164313,1584,24
1530224856.739779014,1584,24
1530224856.752451274,1518,23
1530224856.765064366,1452,22
1530224856.777557033,1518,23
1530224856.790120774,1518,23
1530224856.802760820,1452,22
1530224856.815317668,1518,23
1530224856.827882314,1518,23
1530224856.840562754,1584,24
1530224856.853190483,1584,24
1530224856.865715481,1518,23
1530224856.878353211,1518,23
1530224856.891063278,1518,23
1530224856.903900174,1518,23
1530224856.916544237,1518,23
1530224856.929108489,1518,23
1530224856.941649316,1584,24
1530224856.954505857,1584,24
1530224856.967252236,1518,23
1530224856.980028782,1518,23
1530224856.992653039,1452,22
1530224857.005131230,1518,23
1530224857.017688487,1584,24
1530224857.030406517,1518,23
1530224857.043199226,1584,24
1530224857.055857035,1650,25
1530224857.068405819,1584,24
1530224857.081021810,1518,23
1530224857.093629447,1518,23
1530224857.106405258,1518,23
1530224857.118886175,1452,22
1530224857.131416616,1518,23
1530224857.144062718,1518,23
1530224857.156556933,1518,23
1530224857.169110647,1650,25
1530224857.181767191,1584,24
1530224857.194387670,1452,22
1530224857.206922085,1518,23
1530224857.219495026,1584,24
1530224857.231916504,1518,23
1530224857.244497228,1452,22
1530224857.256963420,1518,23
1530224857.269612069,1518,23
1530224857.282279736,1518,23
1530224857.294911538,1518,23
1530224857.307673912,1584,24
1530224857.320135473,1518,23
1530224857.332924149,1518,23
1530224857.345622439,1518,23
1530224857.371119877,1518,23
1530224857.383779752,1518,23
1530224857.396302472,1518,23
1530224857.408959628,1518,23
1530224857.421561761,1518,23
1530224857.434303329,1518,23
1530224857.446954676,1584,24
1530224857.459567286,1518,23
1530224857.472020453,1518,23
1530224857.484539093,1584,24
1530224857.497080344,1518,23
1530224857.509693015,1518,23
1530224857.522221130,1452,22
1530224857.534834408,1518,23
1530224857.547368446,1518,23
1530224857.559853211,1584,24
1530224857.572452187,1584,24
1530224857.584965344,1518,23
1530224857.597714912,1452,22
1530224857.610389893,1584,24
1530224857.622944379,1518,23
1530224857.635637227,1452,22
1530224857.648101093,1518,23
1530224857.660833405,1584,24
1530224857.673565213,1518,23
1530224857.686194490,1518,23
1530224857.698752596,1518,23
1530224857.711306188,1518,23
1530224857.723936637,1452,22
1530224857.736558020,1518,23
1530224857.749011031,1584,24
1530224857.761592269,1584,24
1530224857.774439951,1518,23
1530224857.787223721,1518,23
1530224857.799894259,1518,23
1530224857.812594184,1518,23
1530224857.825121702,1518,23
1530224857.837641093,1584,24
1530224857.850298872,1716,26
1530224857.863094909,1650,25
1530224857.875870169,1584,24
1530224857.888393782,1650,25
1530224857.901116784,1584,24
1530224857.913837535,1452,22
1530224857.926565328,1584,24
1530224857.939283984,1518,23
1530224857.951793785,1452,22
1530224857.964335106,1518,23
1530224857.976921416,1584,24
1530224857.989389785,1518,23
1530224858.001891928,1452,22
1530224858.014734096,1518,23
1530224858.027567518,1518,23
1530224858.040160147,1452,22
1530224858.052699189,1518,23
1530224858.065459810,1518,23
1530224858.077982849,1518,23
1530224858.090671863,1518,23
1530224858.103657227,1518,23
1530224858.116528170,1452,22
1530224858.129112586,1518,23
1530224858.141841264,1518,23
1530224858.154623665,1452,22
1530224858.167261415,1518,23
1530224858.179862100,1518,23
1530224858.192528908,1518,23
1530224858.205253988,1584,24
1530224858.217701977,1584,24
1530224858.230350768,1584,24
1530224858.242936813,1584,24
1530224858.255597759,1518,23
1530224858.268175402,1452,22
1530224858.280938616,1584,24
1530224858.293568452,1584,24
1530224858.306307449,1518,23
1530224858.319115365,1518,23
1530224858.331736526,1518,23
1530224858.344427110,1518,23
1530224858.357062561,1518,23
1530224858.369680385,1518,23
1530224858.382313340,1452,22
1530224858.394917477,1650,25
1530224858.407430134,1650,25
1530224858.419911669,1518,23
1530224858.432425866,1584,24
1530224858.444908403,1584,24
1530224858.457578997,1518,23
1530224858.470189036,1650,25
1530224858.482785019,1650,25
1530224858.495298000,1518,23
1530224858.507895768,1452,22
1530224858.520543691,1584,24
1530224858.533094882,1584,24
1530224858.545635802,1584,25
1530224858.558452343,1650,25
1530224858.571196346,1584,24
1530224858.583789172,1518,23
1530224858.596505953,1518,23
1530224858.608979225,1518,23
1530224858.621606574,1518,23
1530224858.634419046,1452,22
1530224858.647103466,1518,23
1530224858.659726675,1584,24
1530224858.672332762,1518,23
1530224858.685010716,1518,23
1530224858.697612931,1584,24
1530224858.710147244,1584,24
1530224858.722959917,1518,23
1530224858.735546509,1518,23
1530224858.747998605,1584,24
1530224858.760562456,1518,23
1530224858.773045690,1518,23
1530224858.785739669,1518,23
1530224858.798373770,1650,25
1530224858.810891368,1584,24
1530224858.823458101,1518,23
1530224858.835913602,1518,23
1530224858.848606562,1584,24
1530224858.861191345,1518,23
1530224858.873713687,1518,23
1530224858.886510173,1518,23
1530224858.899155242,1584,24
1530224858.911818568,1518,23
1530224858.924572292,1584,24
1530224858.937049231,1584,24
1530224858.949511773,1518,23
1530224858.962309217,1518,23
1530224858.974864530,1518,23
1530224858.987540992,1584,24
1530224858.999991462,1584,24
1530224859.013077018,1584,24
1530224859.025652842,1650,25
1530224859.038512601,1650,25
1530224859.051253245,1518,23
1530224859.063885941,1518,23
1530224859.076476595,1518,23
1530224859.089228010,1518,23
1530224859.101933524,1518,23
1530224859.114640170,1650,25
1530224859.127381017,1518,23
1530224859.140020953,1518,23
1530224859.152582304,1584,24
1530224859.165201502,1650,25
1530224859.177733158,1650,25
1530224859.190337796,1650,25
1530224859.203024533,1650,25
1530224859.215738660,1584,24
1530224859.228173281,1584,24
1530224859.240655495,1518,23
1530224859.253171911,1518,23
1530224859.265658816,1584,24
1530224859.278184399,1716,26
1530224859.290903380,1584,24
1530224859.303502133,1518,23
1530224859.316124495,1584,24
1530224859.328568740,1584,24
1530224859.341205833,1584,24
1530224859.353721107,1518,23
1530224859.366423460,1518,23
1530224859.379214036,1584,24
1530224859.391763101,1518,23
1530224859.404433184,1584,24
1530224859.416888383,1650,25
1530224859.429550012,1518,23
1530224859.442294233,1518,23
1530224859.454854605,1518,23
1530224859.467536167,1518,23
1530224859.480072608,1584,24
1530224859.492699782,1584,24
1530224859.505305539,1518,23
1530224859.518050663,1518,23
1530224859.530743861,1518,23
1530224859.543398680,1452,22
1530224859.555902344,1584,24
1530224859.568647879,1584,24
1530224859.581180354,1518,23
1530224859.593657285,1452,22
1530224859.606380353,1518,23
1530224859.619142201,1518,23
1530224859.631790746,1518,23
1530224859.644556887,1584,24
1530224859.657203431,1518,23
1530224859.669788479,1452,22
1530224859.682408612,1518,23
1530224859.695033771,1518,23
1530224859.707789867,1584,24
1530224859.720521659,1584,24
1530224859.732980935,1584,24
1530224859.745491359,1650,25
1530224859.758129227,1650,25
1530224859.770749593,1518,23
1530224859.783371659,1584,24
1530224859.795828350,1584,24
1530224859.808514665,1584,24
1530224859.821124588,1584,24
1530224859.833665942,1650,25
1530224859.846274553,1650,25
1530224859.858845123,1518,23
1530224859.871432924,1518,23
1530224859.883920549,1584,24
1530224859.896426429,1518,23
1530224859.908933727,1518,23
1530224859.921496190,1584,24
1530224859.934109563,1584,24
1530224859.946800958,1584,24
1530224859.959444677,1518,23
1530224859.971888291,1518,23
1530224859.984509146,1518,23
1530224859.997163697,1518,23
1530224860.009788506,1518,23
1530224860.022391906,1584,24
1530224860.035121288,1584,24
1530224860.047823146,1584,24
1530224860.060457613,1650,25
1530224860.073130550,1584,24
1530224860.085605025,1518,23
1530224860.098274557,1650,25
1530224860.110992096,1650,25
1530224860.123587841,1584,24
1530224860.136158953,1584,24
1530224860.148644384,1584,24
1530224860.161139301,1518,23
1530224860.173690341,1584,24
1530224860.186441620,1584,24
1530224860.199034998,1584,24
1530224860.211604689,1584,24
1530224860.224051392,1518,23
1530224860.236822819,1518,23
1530224860.249372425,1584,24
1530224860.261967449,1518,23
1530224860.274670825,1452,22
1530224860.287373804,1518,23
1530224860.299995628,1584,24
1530224860.312523203,1518,23
1530224860.325136358,1518,23
1530224860.337585992,1584,24
1530224860.350279032,1584,24
1530224860.362809669,1518,23
1530224860.375578234,1518,23
1530224860.388084978,1452,22
1530224860.400646571,1584,24
1530224860.413226913,1716,26
1530224860.425765971,1584,24
1530224860.438425355,1584,24
1530224860.451180924,1716,26
1530224860.463789550,1650,25
1530224860.476347792,1518,23
1530224860.488828426,1518,23
1530224860.501366731,1518,23
1530224860.513911710,1518,23
1530224860.526565396,1584,24
1530224860.539256561,1650,25
1530224860.551744785,1518,23
1530224860.564404600,1518,23
1530224860.577065635,1584,24
1530224860.589513149,1584,24
1530224860.602190476,1584,24
1530224860.614707116,1584,24
1530224860.627359256,1518,23
1530224860.640036513,1518,23
1530224860.652504405,1584,24
1530224860.665091334,1650,25
1530224860.677619450,1650,25
1530224860.690281842,1584,24
1530224860.702850746,1518,23
1530224860.715668241,1518,23
1530224860.728337901,1584,24
1530224860.740784366,1584,24
1530224860.753429953,1452,22
1530224860.766010454,1518,23
1530224860.778661655,1518,23
1530224860.791291937,1518,23
1530224860.803862033,1584,24
1530224860.816317569,1518,23
1530224860.828942425,1518,23
1530224860.841526378,1518,23
1530224860.854288082,1584,24
1530224860.866887597,1650,25
1530224860.879641170,1650,25
1530224860.892128444,1584,24
1530224860.904623685,1584,24
1530224860.917325084,1584,24
1530224860.929821995,1584,24
1530224860.942510409,1518,23
1530224860.955331051,1584,24
1530224860.968000270,1650,25
1530224860.980526974,1518,23
1530224860.993203123,1452,22
1530224861.005698978,1518,23
1530224861.018305821,1518,23
1530224861.030817129,1650,25
1530224861.043385022,1584,24
1530224861.055818406,1518,23
1530224861.068343650,1584,24
1530224861.081035570,1584,24
1530224861.093761880,1518,23
1530224861.106415172,1518,23
1530224861.119233090,1518,23
1530224861.131839857,1584,24
1530224861.144408934,1584,24
1530224861.157076624,1518,23
1530224861.169793285,1584,24
1530224861.182437045,1584,24
1530224861.195136973,1518,23
1530224861.207710148,1584,24
1530224861.220178661,1518,23
1530224861.232635448,1518,23
1530224861.245157064,1452,22
1530224861.257752196,1518,23
1530224861.270362843,1584,24
1530224861.283000145,1518,23
1530224861.295724708,1518,23
1530224861.308249281,1584,24
1530224861.320900983,1518,23
1530224861.333494209,1584,24
1530224861.346228628,1584,24
1530224861.359024690,1518,23
1530224861.371847551,1518,23
1530224861.384531373,1518,23
1530224861.397272067,1584,24
1530224861.409826389,1650,25
1530224861.422551492,1650,25
1530224861.435271561,1584,24
1530224861.447845843,1584,24
1530224861.460496617,1584,24
1530224861.473053075,1584,24
1530224861.485539727,1650,25
1530224861.498353389,1518,23
1530224861.511016375,1518,23
1530224861.523733288,1584,24
1530224861.536387649,1650,25
1530224861.548865938,1584,24
1530224861.561632267,1584,24
1530224861.574228969,1518,23
1530224861.586750167,1518,23
1530224861.599371491,1452,22
1530224861.611990735,1518,23
1530224861.624547464,1518,23
1530224861.637248629,1518,23
1530224861.649753763,1584,24
1530224861.662580300,1584,24
1530224861.675162067,1584,24
1530224861.687784513,1584,24
1530224861.700460181,1584,24
1530224861.713065255,1584,24
1530224861.725603070,1518,23
1530224861.738182308,1518,23
1530224861.750859437,1518,23
1530224861.763717310,1584,24
1530224861.776491390,1584,24
1530224861.789022385,1518,23
1530224861.801811080,1650,25
1530224861.814613705,1518,23
1530224861.827268892,1518,23
1530224861.839897103,1650,25
1530224861.852501565,1650,25
1530224861.865092834,1518,23
1530224861.877614669,1584,24
1530224861.890181755,1650,25
1530224861.902765558,1584,24
1530224861.915348293,1518,23
1530224861.927846695,1584,24
1530224861.940490863,1650,25
1530224861.953013156,1518,23
1530224861.965683011,1518,23
1530224861.978341043,1518,23
1530224861.991226300,1518,23
1530224862.003882333,1584,24
1530224862.016541914,1650,25
1530224862.029032538,1584,24
1530224862.041586466,1650,25
1530224862.054090696,1584,24
1530224862.066722413,1452,22
1530224862.079293530,1518,23
1530224862.091892703,1584,24
1530224862.104603503,1584,24
1530224862.117068049,1518,23
1530224862.129767274,1518,23
1530224862.142595189,1518,23
1530224862.155324344,1584,24
1530224862.167834297,1650,25
1530224862.180288146,1584,24
1530224862.192846093,1584,24
1530224862.205599580,1584,24
1530224862.218209034,1584,24
1530224862.230855910,1584,24
1530224862.243457662,1518,23
1530224862.255917272,1650,25
1530224862.268555299,1650,25
1530224862.281155246,1584,24
1530224862.293829081,1518,23
1530224862.306424238,1452,22
1530224862.318931463,1452,22
1530224862.331669382,1518,23
1530224862.344138762,1518,23
1530224862.371156230,1650,25
1530224862.383962974,1518,23
1530224862.396732674,1518,23
1530224862.409426994,1518,23
1530224862.421945206,1584,24
1530224862.434741028,1584,24
1530224862.447424915,1518,23
1530224862.459894750,1518,23
1530224862.472576441,1518,23
1530224862.485043290,1584,24
1530224862.497604371,1518,23
1530224862.510268061,1716,26
1530224862.523033412,1650,25
1530224862.535625207,1452,22
1530224862.548086152,1518,23
1530224862.560733825,1716,26
1530224862.573321145,1650,25
1530224862.586011593,1584,24
1530224862.598703996,1650,25
