ts,in_queue(size), in_queue(number)
1530220476.451506712,1188,18
1530220476.464228615,1320,20
1530220476.477090217,1188,18
1530220476.489909222,1188,18
1530220476.502706196,1386,21
1530220476.515771743,1254,19
1530220476.528362307,1386,21
1530220476.541090474,1188,18
1530220476.553821573,1254,19
1530220476.566777911,1320,20
1530220476.579733101,1188,18
1530220476.592581831,1254,19
1530220476.605135295,1254,19
1530220476.617812518,1188,18
1530220476.630687546,1320,20
1530220476.643510909,1320,20
1530220476.656255423,1188,18
1530220476.669011640,1254,19
1530220476.681659868,1188,18
1530220476.694426642,1320,20
1530220476.707229967,1386,21
1530220476.720056149,1188,18
1530220476.732917085,1188,18
1530220476.745672978,1188,18
1530220476.758398322,1320,20
1530220476.771284043,1254,19
1530220476.784119790,1188,18
1530220476.796840907,1254,19
1530220476.809433811,1188,18
1530220476.822085971,1188,18
1530220476.834780650,1254,19
1530220476.847570555,1254,19
1530220476.860201387,1254,19
1530220476.873026115,1254,19
1530220476.885739191,1188,18
1530220476.898337447,1254,19
1530220476.911271106,1254,19
1530220476.924086027,1188,18
1530220476.937010590,1386,21
1530220476.949879777,1320,20
1530220476.962628730,1254,19
1530220476.975600689,1320,20
1530220476.988227856,1254,19
1530220477.001090702,1188,18
1530220477.013885560,1320,20
1530220477.026617237,1254,19
1530220477.039514853,1254,19
1530220477.052243895,1254,19
1530220477.065044488,1254,19
1530220477.077759463,1254,19
1530220477.090719412,1188,18
1530220477.103659182,1188,18
1530220477.116206537,1320,20
1530220477.128994086,1254,19
1530220477.141786639,1386,21
1530220477.154782809,1320,20
1530220477.167562345,1254,19
1530220477.180279153,1188,18
1530220477.193004514,1254,19
1530220477.205638936,1320,20
1530220477.218524848,1254,19
1530220477.231395627,1320,20
1530220477.243990898,1320,20
1530220477.256672090,1188,18
1530220477.269444623,1254,19
1530220477.282099912,1320,20
1530220477.294775781,1188,18
1530220477.307741196,1254,19
1530220477.320409733,1188,18
1530220477.333312152,1188,18
1530220477.346030492,1320,20
1530220477.358794291,1254,19
1530220477.371497718,1188,18
1530220477.384069300,1254,19
1530220477.396787950,1188,18
1530220477.409724632,1254,19
1530220477.422596432,1254,19
1530220477.435540492,1188,18
1530220477.448347800,1254,19
1530220477.461183115,1188,18
1530220477.474022146,1254,19
1530220477.486872372,1254,19
1530220477.499626758,1254,19
1530220477.512215217,1254,19
1530220477.525021611,1386,21
1530220477.537884725,1320,20
1530220477.550636373,1254,19
1530220477.563636569,1254,19
1530220477.576400750,1254,19
1530220477.589287588,1188,18
1530220477.602066767,1320,20
1530220477.614816621,1254,19
1530220477.627646268,1254,19
1530220477.640288044,1320,20
1530220477.652980962,1254,19
1530220477.665616815,1320,20
1530220477.678385408,1320,20
1530220477.691052828,1320,20
1530220477.703727447,1254,19
1530220477.716386295,1188,18
1530220477.729188977,1254,19
1530220477.741882414,1254,19
1530220477.754747845,1320,20
1530220477.767654087,1254,19
1530220477.780560251,1188,18
1530220477.793366277,1320,20
1530220477.806139090,1386,21
1530220477.819018007,1320,20
1530220477.831706770,1188,18
1530220477.844367324,1188,18
1530220477.857099759,1254,19
1530220477.869742729,1254,19
1530220477.882501376,1188,18
1530220477.895257657,1254,19
1530220477.907831506,1254,19
1530220477.920535771,1188,18
1530220477.933327906,1386,21
1530220477.946128601,1320,20
1530220477.958781926,1188,18
1530220477.971565879,1254,19
1530220477.984449654,1188,18
1530220477.997254740,1188,18
1530220478.010109946,1254,19
1530220478.022969837,1254,19
1530220478.035798394,1188,18
1530220478.048431168,1188,18
1530220478.061136709,1386,21
1530220478.073969326,1254,19
1530220478.086659395,1188,18
1530220478.099573448,1320,20
1530220478.112229209,1254,19
1530220478.125114569,1254,19
1530220478.137777335,1320,20
1530220478.150655275,1188,18
1530220478.163510764,1320,20
1530220478.176201594,1320,20
1530220478.189075706,1254,19
1530220478.201801989,1254,19
1530220478.214542177,1188,18
1530220478.227590370,1188,18
1530220478.240163644,1320,20
1530220478.253076478,1254,19
1530220478.265933255,1386,21
1530220478.278822661,1254,19
1530220478.291744497,1254,19
1530220478.304476573,1320,20
1530220478.317356543,1320,20
1530220478.330004276,1188,18
1530220478.342807938,1188,18
1530220478.355620561,1254,19
1530220478.368300543,1254,19
1530220478.380950756,1254,19
1530220478.393579924,1320,20
1530220478.406331919,1122,17
1530220478.419571745,1188,16
1530220478.432761959,0,0
1530220478.445445897,624,8
1530220478.457945727,1014,13
1530220478.470505978,546,7
1530220478.483068437,2184,28
1530220478.495670533,954,13
1530220478.508080548,858,13
1530220478.520558765,1122,17
1530220478.533168176,1122,17
1530220478.545698454,1056,16
1530220478.558227634,1188,18
1530220478.570868800,1122,17
1530220478.583431642,990,15
1530220478.595908768,990,15
1530220478.608381191,1254,19
1530220478.620809942,1122,17
1530220478.633295806,1056,16
1530220478.646056620,1122,17
1530220478.658585320,1056,16
1530220478.671303308,1122,17
1530220478.684015320,1056,16
1530220478.696621998,1122,17
1530220478.709096674,1188,18
1530220478.721620568,1122,17
1530220478.734072858,858,13
1530220478.746758643,1122,17
1530220478.759419534,1188,18
1530220478.771855131,1122,17
1530220478.784382410,1122,17
1530220478.796867084,1056,16
1530220478.809534636,1188,18
1530220478.822060503,1122,17
1530220478.834688431,1188,18
1530220478.847430862,1122,17
1530220478.859979157,1122,17
1530220478.872532205,990,15
1530220478.885047035,990,15
1530220478.897826882,1320,20
1530220478.910424581,1056,16
1530220478.923251882,1056,16
1530220478.935933412,1188,18
1530220478.948653776,1188,18
1530220478.961146594,1122,17
1530220478.973776398,1122,17
1530220478.986537319,1188,18
1530220478.999367782,1056,16
1530220479.011957178,1122,17
1530220479.024472882,1056,16
1530220479.036981474,924,14
1530220479.049455828,1188,18
1530220479.062055536,1188,18
1530220479.074626230,1056,16
1530220479.087456542,1188,18
1530220479.100077653,1122,17
1530220479.112813944,1056,16
1530220479.125278773,1122,17
1530220479.137775472,1188,18
1530220479.150313376,1122,17
1530220479.162881561,1122,17
1530220479.175623871,858,13
1530220479.188201826,1254,19
1530220479.200666878,1188,18
1530220479.213308110,1122,17
1530220479.226034044,1122,17
1530220479.238751539,1188,18
1530220479.251421266,1122,17
1530220479.263975886,1056,16
1530220479.276512682,1122,17
1530220479.289024492,1056,16
1530220479.301617111,1188,18
1530220479.314227862,1122,17
1530220479.326772172,990,15
1530220479.339542224,1254,19
1530220479.352077301,1056,16
1530220479.364702142,1056,16
1530220479.377376996,1122,17
1530220479.389874113,1056,16
1530220479.402516487,1122,17
1530220479.415329746,1056,16
1530220479.428055300,1056,16
1530220479.440564738,1056,16
1530220479.453237610,1122,17
1530220479.465742909,990,15
1530220479.478321536,924,14
1530220479.490967321,1188,18
1530220479.503506283,1188,18
1530220479.516133516,1188,18
1530220479.528814814,1122,17
1530220479.541619941,1056,16
1530220479.554331050,1122,17
1530220479.567213835,1122,17
1530220479.579926912,1122,17
1530220479.592547777,1122,17
1530220479.605168708,1188,18
1530220479.617931933,924,14
1530220479.630482366,1122,17
1530220479.643040930,1188,18
1530220479.655692151,1122,17
1530220479.668201293,1122,17
1530220479.680621092,1188,18
1530220479.693065484,1122,17
1530220479.705576717,1122,17
1530220479.718224015,1056,16
1530220479.730704365,1188,18
1530220479.743280049,1188,18
1530220479.756011324,990,15
1530220479.768447365,924,14
1530220479.780901087,1254,19
1530220479.793436474,1056,16
1530220479.806006960,1056,16
1530220479.818700522,1122,17
1530220479.831362248,1056,16
1530220479.844033449,1188,18
1530220479.856722443,1122,17
1530220479.869162164,1188,18
1530220479.881723545,1122,17
1530220479.894475004,1122,17
1530220479.907031644,1056,16
1530220479.919774584,924,14
1530220479.932223546,1254,19
1530220479.944693083,1122,17
1530220479.957223039,1188,18
1530220479.969868882,1122,17
1530220479.982522541,1056,16
1530220479.995123402,1122,17
1530220480.007677229,1122,17
1530220480.020168757,1188,18
1530220480.032619499,1122,17
1530220480.045225978,1122,17
1530220480.057847111,1056,16
1530220480.070432926,924,14
1530220480.082958316,1320,20
1530220480.095443641,1056,16
1530220480.107870619,1188,18
1530220480.120520014,1122,17
1530220480.133118704,1122,17
1530220480.145543636,1122,17
1530220480.158272780,1056,16
1530220480.170747516,1056,16
1530220480.183325704,1122,17
1530220480.195880462,1254,19
1530220480.208413894,1188,18
1530220480.220801631,1056,16
1530220480.233223870,1188,18
1530220480.245701276,1122,17
1530220480.258230675,1188,18
1530220480.270954852,1122,17
1530220480.283553316,1188,18
1530220480.295954620,1122,17
1530220480.308381030,1122,17
1530220480.320846724,1188,18
1530220480.333384283,1188,18
1530220480.345811988,1056,16
1530220480.358262952,924,14
1530220480.370858109,1254,19
1530220480.383387536,1122,17
1530220480.395777889,1188,18
1530220480.408310027,1320,20
1530220480.420762610,1056,16
1530220480.433289384,1056,16
1530220480.445966272,1122,17
1530220480.458549575,1122,17
1530220480.471219395,1122,17
1530220480.483877843,1188,18
1530220480.496302066,1056,16
1530220480.508866437,858,13
1530220480.521254686,1254,19
1530220480.533666252,1122,17
1530220480.546200164,1122,17
1530220480.558624732,1056,16
1530220480.571121031,1122,17
1530220480.583534663,1122,17
1530220480.595931913,1122,17
1530220480.608462045,1122,17
1530220480.620917268,1188,18
1530220480.633603268,1122,17
1530220480.646317559,990,15
1530220480.659111997,990,15
1530220480.671716032,1254,19
1530220480.684175266,1188,18
1530220480.696808208,1056,16
1530220480.709462779,1056,16
1530220480.722005063,1122,17
1530220480.734496929,1188,18
1530220480.747061236,1122,17
1530220480.759615287,1056,16
1530220480.772048591,1122,17
1530220480.784771358,1056,16
1530220480.797255077,1056,16
1530220480.809752206,1122,17
1530220480.822221594,1254,19
1530220480.834742688,1122,17
1530220480.847327212,1056,16
1530220480.859818828,1188,18
1530220480.872273298,1122,17
1530220480.884837463,1122,17
1530220480.897235371,1122,17
1530220480.909694218,1122,17
1530220480.922455144,1122,17
1530220480.934989362,1188,18
1530220480.947546029,924,14
1530220480.960106635,1188,18
1530220480.972660766,1188,18
1530220480.985315086,1122,17
1530220480.997860046,1122,17
1530220481.010357076,1122,17
1530220481.023148041,1122,17
1530220481.035719731,1122,17
1530220481.048348270,1122,17
1530220481.060890530,1122,17
1530220481.073373134,1188,18
1530220481.085918195,1056,16
1530220481.098580596,1122,17
1530220481.111208495,1320,20
1530220481.123709930,1122,17
1530220481.136180075,1122,17
1530220481.148806039,1122,17
1530220481.161324407,1056,16
1530220481.173818000,1056,16
1530220481.186364991,1056,16
1530220481.199171857,1056,16
1530220481.211902048,1056,16
1530220481.224342552,1122,17
1530220481.237035712,1056,16
1530220481.249484200,1122,17
1530220481.261956064,1188,18
1530220481.274420289,1122,17
1530220481.287147577,1188,18
1530220481.299587029,1188,18
1530220481.312250485,1056,16
1530220481.324758496,1188,18
1530220481.337207636,1122,17
1530220481.349856723,1122,17
1530220481.362338939,1188,18
1530220481.375042933,1122,17
1530220481.387596711,858,13
1530220481.400150041,1122,17
1530220481.412770706,1188,18
1530220481.425422943,1056,16
1530220481.438157881,1122,17
1530220481.450633126,1056,16
1530220481.463194218,1122,17
1530220481.475655762,1122,17
1530220481.488152525,1122,17
1530220481.500688507,1056,16
1530220481.513144040,1122,17
1530220481.525606573,1056,16
1530220481.538054643,924,14
1530220481.550737717,1254,19
1530220481.563196114,1188,18
1530220481.575702538,1122,17
1530220481.588164474,1056,16
1530220481.600776092,1188,18
1530220481.613318181,1122,17
1530220481.625785961,1122,17
1530220481.638374432,1188,18
1530220481.650990533,1056,16
1530220481.663556644,1122,17
1530220481.675959299,1188,18
1530220481.688421553,1056,16
1530220481.701017975,1188,18
1530220481.713414439,1122,17
1530220481.725896221,1056,16
1530220481.738339650,1188,18
1530220481.750941900,1254,19
1530220481.763426199,1122,17
1530220481.775927700,1188,18
1530220481.788338219,1122,17
1530220481.800847236,1122,17
1530220481.813277131,1122,17
1530220481.825752671,1056,16
1530220481.838194789,1122,17
1530220481.850625046,1254,19
1530220481.863214875,1122,17
1530220481.875653655,1122,17
1530220481.888157128,1122,17
1530220481.900643452,1056,16
1530220481.913086875,1056,16
1530220481.925606586,1122,17
1530220481.938071344,1188,18
1530220481.950848643,1188,18
1530220481.963536820,1188,18
1530220481.975927749,990,15
1530220481.988579538,1122,17
1530220482.001139089,1188,18
1530220482.013747514,1056,16
1530220482.026253258,1056,16
1530220482.038908536,1056,16
1530220482.051462011,1056,16
1530220482.064035901,1320,20
1530220482.076452072,1188,18
1530220482.089098644,1056,16
1530220482.101697891,1122,17
1530220482.114249888,990,15
1530220482.126767648,858,13
1530220482.139252490,1254,19
1530220482.151705117,1122,17
1530220482.164229460,1122,17
1530220482.176595535,1056,16
1530220482.189111990,1056,16
1530220482.201588810,1056,16
1530220482.214312817,1056,16
1530220482.227093763,1122,17
1530220482.239742286,1122,17
1530220482.252154233,1122,17
1530220482.264547035,990,15
1530220482.276981185,858,13
1530220482.289455919,1188,18
1530220482.301928442,1122,17
1530220482.314417372,1122,17
1530220482.327147422,1056,16
1530220482.339841057,1056,16
1530220482.352314089,1056,16
1530220482.364845573,1254,19
1530220482.377342402,1188,18
1530220482.390009718,1122,17
1530220482.402534056,1122,17
1530220482.415167533,924,14
1530220482.427774341,1056,16
1530220482.440167602,1188,18
1530220482.452825346,1188,18
1530220482.465236480,1056,16
1530220482.477626965,1056,16
1530220482.490086430,1122,17
1530220482.502577878,1122,17
1530220482.515242372,1056,16
1530220482.527905959,1056,16
1530220482.540357903,1122,17
1530220482.552835204,1122,17
1530220482.565331831,924,14
1530220482.577871007,1188,18
1530220482.590354990,1254,19
1530220482.602863230,1122,17
1530220482.615410668,1122,17
1530220482.627923875,1188,18
1530220482.640377917,1056,16
1530220482.652790799,1122,17
1530220482.665331162,1056,16
1530220482.677909305,1188,18
1530220482.690415719,1122,17
1530220482.702989954,1122,17
1530220482.715655130,990,15
1530220482.728126099,1188,18
1530220482.740518470,1188,18
1530220482.752970787,1122,17
1530220482.765423295,1056,16
1530220482.777932969,1188,18
1530220482.790763013,1122,17
1530220482.803372343,1122,17
1530220482.816014777,1122,17
1530220482.828582102,1056,16
1530220482.841054480,1122,17
1530220482.853493869,1056,16
1530220482.865916371,924,14
1530220482.878516883,1254,19
1530220482.891235109,1122,17
1530220482.903863799,1122,17
1530220482.916334721,1122,17
1530220482.928809035,1056,16
1530220482.941385836,1056,16
1530220482.953716849,1188,18
1530220482.966330750,1188,18
1530220482.978859676,1056,16
1530220482.991463912,1122,17
1530220483.003790513,1056,16
1530220483.016155256,990,15
1530220483.028539277,1320,20
1530220483.040919052,1056,16
1530220483.053585653,1056,16
1530220483.066134677,1122,17
1530220483.078700517,1188,18
1530220483.091163345,1122,17
1530220483.103856075,1122,17
1530220483.116438220,1056,16
1530220483.128825908,1122,17
1530220483.141201013,1188,18
1530220483.153788870,1056,16
1530220483.166268485,1188,18
1530220483.178998715,1122,17
1530220483.191715329,1188,18
1530220483.204111868,1188,18
1530220483.216811693,1056,16
1530220483.229446020,1056,16
1530220483.241936667,1056,16
1530220483.254456479,1254,19
1530220483.267189319,1056,16
1530220483.279629430,1122,17
1530220483.292131493,1188,18
1530220483.304711651,858,13
1530220483.317199451,1188,18
1530220483.329660083,1188,18
1530220483.342154994,1056,16
1530220483.354666589,1188,18
1530220483.367174068,1122,17
1530220483.379794598,1122,17
1530220483.392135036,1122,17
1530220483.404795843,1122,17
1530220483.417167370,1122,17
1530220483.429648374,1122,17
1530220483.442184610,1122,17
1530220483.454643832,858,13
