ts,rto,rtt,rttvar,mss,pmtu,rcvmss,advmss,cwnd,bytes_acked,segs_out,segs_in, data_segs_out,bbr_bw,bbr_min_rtt,bbr_pacing_gain,bbr_cwnd_gain,send,pacing_rate,delivery_rate
1529354955.706138946,204,0.262,0.119,1448,1500,536,1448,176,44444781718,30694062,876015,30694060,10549.7e6,0.022,1.25,2,7781.6e6,13660.7e6,3714.7e6
1529354955.735636990,204,0.329,0.165,1448,1500,536,1448,174,44470735670,30711882,876469,30711880,10260.1e6,0.022,1.25,2,6126.5e6,13285.7e6,2006.7e6
1529354955.766255577,204,0.213,0.027,1448,1500,536,1448,182,44499682638,30731997,876967,30731995,11991.9e6,0.022,1.25,2,9898.1e6,15528.2e6,7059.0e6
1529354955.795809211,204,0.187,0.026,1448,1500,536,1448,180,44528322630,30751752,877471,30751750,11477.7e6,0.022,1.25,2,11150.4e6,14862.4e6,8358.9e6
1529354955.827324134,204,0.157,0.022,1448,1500,536,1448,178,44556922078,30771417,877972,30771415,10885.0e6,0.022,1,2,13133.5e6,11275.9e6,6720.5e6
1529354955.858115569,204,0.172,0.016,1448,1500,536,1448,176,44585078438,30790902,878465,30790900,10361.2e6,0.022,1,2,11853.4e6,10733.3e6,8381.4e6
1529354955.892665983,204,0.181,0.042,1448,1500,536,1448,174,44617041590,30812997,879035,30812995,10083.5e6,0.022,1,2,11136.0e6,10445.6e6,5974.1e6
1529354955.923309456,204,0.258,0.116,1448,1500,536,1448,182,44649078590,30835137,879598,30835135,12163.2e6,0.022,1,2,8171.7e6,12600.0e6,2208.8e6
1529354955.955788721,204,0.181,0.043,1448,1500,536,1448,172,44678603310,30855477,880120,30855475,9673.9e6,0.022,1,2,11008.0e6,10021.3e6,7216.3e6
1529354955.986534887,204,0.178,0.031,1448,1500,536,1448,178,44707266470,30875277,880627,30875275,11097.3e6,0.022,1.25,2,11584.0e6,11495.8e6,6205.7e6
1529354956.017448693,204,0.243,0.086,1448,1500,536,1448,178,44732418230,30892647,881068,30892645,10860.0e6,0.022,1.25,2,8485.4e6,14062.5e6,4567.9e6
1529354956.050149955,204,0.2,0.08,1448,1500,536,1448,182,44763092662,30913887,881592,30913885,11878.5e6,0.022,0.75,2,10541.4e6,9228.8e6,8015.2e6
1529354956.083027827,204,0.171,0.03,1448,1500,536,1448,178,44793471702,30934857,882120,30934855,10890.9e6,0.022,1,2,12058.2e6,11282.1e6,8971.9e6
1529354956.113395772,204,0.191,0.019,1448,1500,536,1448,174,44821225518,30954027,882596,30954025,10174.3e6,0.022,1,2,10553.0e6,10539.7e6,9183.2e6
1529354956.147378006,204,0.166,0.015,1448,1500,536,1448,180,44853440622,30976302,883158,30976300,11792.7e6,0.022,1.25,2,12561.0e6,15270.3e6,8108.8e6
1529354956.179824401,204,0.171,0.03,1448,1500,536,1448,176,44882064686,30996012,883652,30996010,10317.0e6,0.022,1.25,2,11922.7e6,13359.4e6,8337.9e6
1529354956.213583394,204,0.204,0.073,1448,1500,536,1448,178,44913292254,31017567,884195,31017565,9351.7e6,0.022,1,2,10107.6e6,8625.0e6,8659.9e6
1529354956.242642481,204,0.158,0.019,1448,1500,536,1448,178,44939671918,31035837,884657,31035835,10974.3e6,0.022,1.25,2,13050.3e6,14210.5e6,8443.8e6
1529354956.271735253,204,0.219,0.08,1448,1500,536,1448,172,44968513182,31055727,885159,31055725,9539.8e6,0.022,1,2,9097.9e6,7411.8e6,8998.3e6
1529354956.305908884,204,0.189,0.016,1448,1500,536,1448,182,44998085686,31076157,885673,31076155,12159.1e6,0.022,1,2,11155.0e6,12595.7e6,8266.0e6
1529354956.332339029,204,0.274,0.075,1448,1500,536,1448,182,45024637662,31094427,886133,31094425,12356.3e6,0.022,1.25,2,7694.5e6,12800.0e6,6830.4e6
1529354956.361449923,204,0.196,0.053,1448,1500,536,1448,176,45051663134,31113147,886605,31113145,10304.0e6,0.022,1.25,2,10402.0e6,13342.5e6,9033.4e6
1529354956.387928404,204,0.217,0.077,1448,1500,536,1448,172,45077117526,31130742,887057,31130740,9387.0e6,0.022,1.25,2,9181.8e6,12155.2e6,3787.9e6
1529354956.422596493,204,0.192,0.021,1448,1500,536,1448,182,45105521494,31150362,887553,31150360,12193.7e6,0.022,1,2,10980.7e6,12631.6e6,9911.4e6
1529354956.452929138,204,0.272,0.139,1448,1500,536,1448,178,45135166398,31170837,888061,31170835,11145.2e6,0.022,0.75,2,7580.7e6,8659.1e6,8948.5e6
1529354956.482924984,204,0.173,0.012,1448,1500,536,1448,176,45164876462,31191357,888583,31191355,10416.6e6,0.022,1,2,11784.9e6,10790.7e6,9632.3e6
1529354956.517829382,204,0.407,0.28,1448,1500,536,1448,174,45196487750,31213137,889127,31213135,10168.2e6,0.022,1.25,2,4952.4e6,13166.7e6,1291.4e6
1529354956.548930638,204,0.161,0.021,1448,1500,536,1448,172,45226860998,31234107,889650,31234105,9593.0e6,0.022,1,2,12375.5e6,9937.5e6,8975.0e6
1529354956.579800623,204,0.18,0.033,1448,1500,536,1448,178,45254732102,31253412,890139,31253410,10831.8e6,0.022,1,2,11455.3e6,11220.8e6,9398.3e6
1529354956.609980210,204,0.177,0.044,1448,1500,536,1448,178,45283332998,31273167,890638,31273165,11250.6e6,0.022,1,2,11649.4e6,11654.7e6,9293.4e6
1529354956.639479222,204,0.25,0.103,1448,1500,536,1448,176,45310973870,31292157,891129,31292155,10549.7e6,0.022,1.25,2,8155.1e6,13660.7e6,2132.0e6
1529354956.670442255,204,0.186,0.032,1448,1500,536,1448,184,45338313558,31311147,891604,31311145,12803.4e6,0.022,1,2,11459.4e6,13263.2e6,9561.4e6
1529354956.701516174,204,0.178,0.019,1448,1500,536,1448,172,45367563158,31331307,892114,31331305,9674.5e6,0.022,0.75,2,11193.5e6,7516.5e6,8521.6e6
1529354956.728057750,204,0.586,0.32,1448,1500,536,1448,180,45393336110,31349172,892566,31349170,11397.2e6,0.022,1,2,3558.2e6,11806.5e6,1844.2e6
1529354956.759796627,204,0.226,0.052,1448,1500,536,1448,182,45423244550,31369692,893085,31369690,11857.6e6,0.022,1,2,9328.7e6,12283.5e6,7815.0e6
1529354956.793646033,204,0.191,0.049,1448,1500,536,1448,180,45453389014,31390617,893611,31390615,11686.5e6,0.022,1.25,2,10916.9e6,15132.7e6,9653.3e6
1529354956.831322586,204,0.186,0.023,1448,1500,536,1448,172,45486090646,31413207,894177,31413205,9477.8e6,0.022,0.75,2,10712.1e6,7363.6e6,8395.1e6
1529354956.860987456,204,0.17,0.019,1448,1500,536,1448,178,45514823310,31433052,894685,31433050,11089.6e6,0.022,1,2,12129.1e6,11487.8e6,9900.3e6
1529354956.887451961,204,0.173,0.022,1448,1500,536,1448,174,45542352686,31452042,895169,31452040,10056.4e6,0.022,1,2,11651.0e6,10417.6e6,9050.0e6
1529354956.917622178,204,0.191,0.011,1448,1500,536,1448,180,45569337614,31470717,895644,31470715,11425.3e6,0.022,1,2,10916.9e6,11835.6e6,9017.9e6
1529354956.949730608,204,0.198,0.025,1448,1500,536,1448,176,45598729118,31490922,896160,31490920,10588.5e6,0.022,1,2,10296.9e6,8226.6e6,8637.2e6
1529354956.978527580,204,0.191,0.019,1448,1500,536,1448,174,45627826678,31511082,896668,31511080,10169.2e6,0.022,1.25,2,10553.0e6,13167.9e6,7438.1e6
1529354957.006603498,204,0.213,0.061,1448,1500,536,1448,174,45655344470,31530072,897149,31530070,9894.7e6,0.022,1.25,2,9463.0e6,12812.5e6,5457.8e6
1529354957.037571571,204,0.246,0.104,1448,1500,536,1448,178,45684738870,31550367,897664,31550365,11296.8e6,0.022,1.25,2,8381.9e6,14628.1e6,3669.5e6
1529354957.068053828,204,0.253,0.077,1448,1500,536,1448,182,45712620110,31569582,898147,31569580,11986.9e6,0.022,1,2,8333.2e6,9313.0e6,7472.1e6
1529354957.102336838,204,0.216,0.045,1448,1500,536,1448,172,45740847422,31589157,898641,31589155,9623.6e6,0.022,1.25,2,9224.3e6,12461.5e6,7634.9e6
1529354957.133451587,204,0.253,0.08,1448,1500,536,1448,174,45771161302,31609992,899169,31609990,10009.5e6,0.022,1,2,7966.9e6,10368.9e6,5374.0e6
1529354957.162971052,204,0.2,0.032,1448,1500,536,1448,178,45798564702,31628982,899644,31628980,10963.4e6,0.022,1,2,10309.8e6,11357.1e6,8966.5e6
1529354957.194207372,204,0.163,0.018,1448,1500,536,1448,180,45828057566,31649367,900153,31649365,11584.0e6,0.022,1.25,2,12792.1e6,15000.0e6,11584.0e6
1529354957.223977290,204,0.175,0.039,1448,1500,536,1448,172,45857493958,31669662,900671,31669660,9404.8e6,0.022,0.75,2,11385.4e6,7306.9e6,7400.9e6
1529354957.255121686,204,0.198,0.032,1448,1500,536,1448,174,45885483798,31688967,901171,31688965,10039.5e6,0.022,1,2,10179.9e6,13000.0e6,9477.8e6
1529354957.287986013,204,0.197,0.079,1448,1500,536,1448,174,45916111894,31710162,901708,31710160,10240.9e6,0.022,1.25,2,10231.6e6,13260.9e6,9267.2e6
1529354957.319848648,204,0.272,0.151,1448,1500,536,1448,172,45944785190,31729917,902216,31729915,9532.7e6,0.022,1,2,7325.2e6,12343.7e6,2044.2e6
1529354957.347730960,204,0.193,0.009,1448,1500,536,1448,180,45972533214,31749132,902695,31749130,11671.1e6,0.022,1,2,10803.7e6,12090.2e6,9467.1e6
1529354957.377990159,204,0.185,0.04,1448,1500,536,1448,174,46000486854,31768437,903188,31768435,10226.5e6,0.022,1,2,10895.2e6,10593.8e6,9070.5e6
1529354957.409902405,204,0.176,0.041,1448,1500,536,1448,178,46030130310,31788867,903706,31788865,11191.3e6,0.022,1.25,2,11715.6e6,14491.5e6,10800.1e6
1529354957.442064998,204,0.203,0.072,1448,1500,536,1448,176,46057669822,31807902,904180,31807900,10627.5e6,0.022,1.25,2,10043.3e6,13761.5e6,9497.4e6
1529354957.471552332,204,0.182,0.035,1448,1500,536,1448,178,46086205558,31827612,904667,31827610,11184.6e6,0.022,1,2,11329.4e6,11586.2e6,6644.6e6
1529354957.502466650,204,0.193,0.04,1448,1500,536,1448,176,46112900886,31846062,905136,31846060,10467.5e6,0.022,1,2,10563.6e6,10843.4e6,7082.8e6
1529354957.533575063,204,0.2,0.014,1448,1500,536,1448,178,46141946318,31866087,905642,31866085,10860.0e6,0.022,1,2,10309.8e6,11250.0e6,10860.0e6
1529354957.563084204,204,0.217,0.106,1448,1500,536,1448,174,46170955550,31886112,906148,31886110,9873.6e6,0.022,1,2,9288.6e6,10228.2e6,3684.0e6
1529354957.593462108,204,0.184,0.035,1448,1500,536,1448,174,46198299582,31905012,906633,31905010,10159.2e6,0.022,1.25,2,10954.4e6,13155.1e6,10103.8e6
1529354957.626862592,204,0.203,0.014,1448,1500,536,1448,180,46227644750,31925352,907140,31925350,11347.6e6,0.022,1,2,10271.5e6,11755.1e6,9477.8e6
1529354957.655807451,204,0.161,0.026,1448,1500,536,1448,176,46255136478,31944297,907617,31944295,10546.6e6,0.022,1.25,2,12663.3e6,13656.7e6,9725.6e6
1529354957.687955145,204,0.243,0.087,1448,1500,536,1448,176,46285289630,31965087,908140,31965085,10591.1e6,0.022,1,2,8390.1e6,8228.6e6,2665.0e6
1529354957.718938990,204,0.166,0.016,1448,1500,536,1448,174,46314064286,31984977,908646,31984975,10008.6e6,0.022,1.25,2,12142.3e6,12960.0e6,5722.2e6
1529354957.750007816,204,0.185,0.022,1448,1500,536,1448,180,46343254518,32005182,909155,32005180,11792.7e6,0.022,1,2,11270.9e6,12216.2e6,9448.4e6
1529354957.781468230,204,0.187,0.055,1448,1500,536,1448,180,46372088542,32025072,909659,32025070,11379.0e6,0.022,1,2,11150.4e6,11787.6e6,3631.5e6
1529354957.811925825,204,0.31,0.137,1448,1500,536,1448,182,46400058110,32044287,910139,32044285,12021.1e6,0.022,1,2,6800.9e6,12452.8e6,4356.6e6
1529354957.842360839,204,0.199,0.011,1448,1500,536,1448,174,46428071118,32063727,910617,32063725,10039.5e6,0.022,1,2,10128.7e6,10400.0e6,9477.8e6
1529354957.872044144,204,0.205,0.044,1448,1500,536,1448,172,46455431078,32082627,911090,32082625,9255.3e6,0.022,1,2,9719.3e6,9587.6e6,8825.9e6
1529354957.905589741,204,0.301,0.229,1448,1500,536,1448,176,46484098582,32102382,911590,32102380,10331.7e6,0.022,1.25,2,6773.4e6,10702.7e6,6384.1e6
1529354957.933621864,204,0.233,0.045,1448,1500,536,1448,182,46512024710,32121687,912077,32121685,11895.0e6,0.022,1,2,9048.4e6,12322.1e6,7371.6e6
1529354957.961620827,204,0.224,0.059,1448,1500,536,1448,178,46538213238,32139822,912531,32139820,11292.6e6,0.022,1,2,9205.1e6,11698.1e6,4318.9e6
1529354957.990515885,204,0.196,0.031,1448,1500,536,1448,180,46564954902,32158227,912997,32158225,11370.8e6,0.022,1.25,2,10638.4e6,14723.9e6,9170.7e6
1529354958.019433497,204,0.225,0.089,1448,1500,536,1448,174,46590945054,32176227,913459,32176225,10095.6e6,0.022,1.25,2,8958.3e6,13072.6e6,3109.8e6
1529354958.051809715,204,0.258,0.095,1448,1500,536,1448,182,46619551742,32195982,913955,32195980,12007.8e6,0.022,1,2,8171.7e6,12439.0e6,4368.8e6
1529354958.082104158,204,0.316,0.099,1448,1500,536,1448,178,46651249910,32217852,914510,32217850,11080.3e6,0.022,1.25,2,6525.2e6,14347.8e6,2457.9e6
1529354958.110293370,204,0.197,0.014,1448,1500,536,1448,176,46677024310,32235627,914956,32235625,10485.5e6,0.022,1.25,2,10349.2e6,13577.6e6,7936.0e6
1529354958.140593653,204,0.295,0.118,1448,1500,536,1448,178,46704369790,32254527,915438,32254525,10919.9e6,0.022,1.25,2,6989.7e6,14140.1e6,3165.0e6
1529354958.171214115,204,0.195,0.018,1448,1500,536,1448,174,46734692358,32275452,915962,32275450,9821.2e6,0.022,1.25,2,10336.5e6,10173.9e6,8384.0e6
1529354958.200660267,204,0.169,0.013,1448,1500,536,1448,180,46760188742,32293092,916409,32293090,11417.3e6,0.022,1,2,12338.0e6,11827.3e6,10051.7e6
1529354958.234388860,204,0.211,0.086,1448,1500,536,1448,172,46791319294,32314557,916957,32314555,9712.7e6,0.022,1.25,2,9442.9e6,12576.9e6,9298.7e6
1529354958.265059329,204,0.201,0.025,1448,1500,536,1448,176,46818944238,32333704,917438,32333702,10611.9e6,0.022,1.25,2,10143.2e6,13741.3e6,8256.0e6
1529354958.295316620,204,0.183,0.019,1448,1500,536,1448,178,46848541358,32354112,917952,32354110,10876.6e6,0.022,1.25,2,11267.5e6,11267.2e6,7682.0e6
1529354958.327002228,204,0.21,0.048,1448,1500,536,1448,176,46877773582,32374317,918463,32374315,10625.9e6,0.022,1.25,2,9708.5e6,13759.4e6,8264.6e6
1529354958.357337176,204,0.199,0.046,1448,1500,536,1448,178,46906231126,32393937,918958,32393935,10911.4e6,0.022,1,2,10361.6e6,11303.2e6,6587.0e6
1529354958.389256999,204,0.227,0.046,1448,1500,536,1448,178,46936563830,32414862,919489,32414860,11042.7e6,0.022,1,2,9083.5e6,11439.3e6,7160.0e6
1529354958.423207370,204,0.187,0.023,1448,1500,536,1448,176,46966605486,32435652,920014,32435650,10415.9e6,0.022,1,2,10902.6e6,10789.9e6,9684.0e6
1529354958.453816041,204,0.177,0.024,1448,1500,536,1448,174,46996018710,32455947,920531,32455945,10179.9e6,0.022,1.25,2,11387.7e6,13181.8e6,10039.5e6
1529354958.487186651,204,0.201,0.028,1448,1500,536,1448,176,47024180862,32475432,921020,32475430,10636.2e6,0.022,1.25,2,10143.2e6,13772.7e6,8818.8e6
1529354958.516921090,204,0.455,0.382,1448,1500,536,1448,172,47053366750,32495547,921530,32495545,9665.2e6,0.022,1,2,4379.0e6,10012.3e6,5135.2e6
1529354958.545710423,204,0.176,0.015,1448,1500,536,1448,178,47081053958,32514672,922015,32514670,10979.6e6,0.022,0.75,2,11715.6e6,8530.4e6,7991.5e6
1529354958.573899307,204,0.201,0.027,1448,1500,536,1448,180,47108173550,32533437,922490,32533435,11584.0e6,0.022,1.25,2,10373.7e6,15000.0e6,8301.9e6
1529354958.605111153,204,0.164,0.037,1448,1500,536,1448,178,47137149478,32553417,922992,32553415,10924.7e6,0.022,0.75,2,12572.9e6,8487.8e6,8892.8e6
1529354958.635880551,204,0.383,0.165,1448,1500,536,1448,176,47165231990,32572812,923476,32572810,10713.5e6,0.022,1.25,2,5323.2e6,13872.8e6,1584.4e6
1529354958.665544417,204,0.199,0.012,1448,1500,536,1448,172,47191362598,32590857,923926,32590855,9663.3e6,0.022,1,2,10012.3e6,10010.4e6,7356.3e6
1529354958.695313276,204,0.476,0.416,1448,1500,536,1448,178,47217843622,32609170,924382,32609168,11098.4e6,0.022,1,2,4331.8e6,11497.0e6,2977.4e6
1529354958.726453297,204,0.201,0.032,1448,1500,536,1448,4,47236527166,32621918,924750,32621916,11179.9e6,0.161,1,1,230.5e6,11581.4e6,2417.3e6
1529354958.757681812,204,0.27,0.127,1448,1500,536,1448,4,47237339494,32622479,924893,32622477,11179.9e6,0.146,1,1,171.6e6,11581.4e6,2417.3e6
1529354958.788125171,204,0.191,0.017,1448,1500,536,1448,4,47238101142,32623005,925025,32623003,11179.9e6,0.146,1,1,242.6e6,11581.4e6,2417.3e6
1529354958.819405681,204,0.247,0.107,1448,1500,536,1448,4,47238885958,32623547,925163,32623545,11179.9e6,0.063,1,1,187.6e6,11581.4e6,2417.3e6
1529354958.850227213,204,0.193,0.018,1448,1500,536,1448,4,47239720006,32624123,925308,32624121,11179.9e6,0.063,1,1,240.1e6,11581.4e6,2417.3e6
1529354958.881151360,204,0.041,0.01,1448,1500,536,1448,4,47240597494,32624729,925475,32624727,11179.9e6,0.026,1,1,1130.1e6,11581.4e6,2417.3e6
1529354958.910330611,204,0.043,0.011,1448,1500,536,1448,4,47243945270,32627041,926212,32627039,11179.9e6,0.021,1,1,1077.6e6,11581.4e6,2417.3e6
1529354958.941556508,204,0.12,0.012,1448,1500,536,1448,174,47266554342,32642742,928201,32642740,10983.3e6,0.021,1.25,2,16796.8e6,13928.6e6,10240.9e6
1529354958.972708511,204,0.092,0.016,1448,1500,536,1448,176,47295194334,32662497,930750,32662495,10801.3e6,0.021,1.25,2,22160.7e6,13986.5e6,9594.8e6
1529354959.003116687,204,0.943,0.131,1448,1500,536,1448,192,47324032702,32682432,933253,32682430,15569.9e6,0.021,1.25,2,2358.6e6,20161.3e6,553.1e6
1529354959.033991058,204,0.075,0.011,1448,1500,536,1448,178,47352845006,32702367,935978,32702365,11340.1e6,0.021,1.25,2,27492.7e6,14684.2e6,7971.8e6
1529354959.058679744,204,0.188,0.013,1448,1500,536,1448,174,47376936830,32719017,938278,32719015,10383.2e6,0.021,1,2,10721.4e6,10756.1e6,9775.8e6
1529354959.086303303,204,0.191,0.017,1448,1500,536,1448,176,47402960286,32737017,940782,32737015,10995.0e6,0.021,0.75,2,10674.3e6,8542.4e6,9555.2e6
1529354959.116544818,204,0.164,0.024,1448,1500,536,1448,178,47433495710,32758077,943793,32758075,11765.0e6,0.021,1,2,12572.9e6,12187.5e6,9400.6e6
1529354959.147889717,204,0.187,0.021,1448,1500,536,1448,178,47462235614,32777922,945402,32777920,11494.9e6,0.021,1.25,2,11026.5e6,14884.6e6,6677.8e6
1529354959.179763030,204,0.224,0.084,1448,1500,536,1448,172,47490641030,32797497,945918,32797495,9981.2e6,0.021,1,2,8894.9e6,10339.6e6,1551.4e6
1529354959.213408559,204,0.213,0.06,1448,1500,536,1448,176,47519091334,32817162,946402,32817160,10834.4e6,0.021,1.25,2,9571.8e6,14029.4e6,7196.1e6
1529354959.243824843,204,0.229,0.076,1448,1500,536,1448,176,47549522502,32838222,946925,32838220,10811.7e6,0.021,1,2,8903.0e6,11200.0e6,9118.1e6
1529354959.272997014,204,0.234,0.1,1448,1500,536,1448,174,47575742886,32856312,947348,32856310,10289.3e6,0.021,1,2,8613.7e6,10658.8e6,8435.0e6
1529354959.304544568,204,0.301,0.122,1448,1500,536,1448,174,47601999470,32874447,947801,32874445,10450.8e6,0.021,1.25,2,6696.4e6,13532.6e6,5691.6e6
1529354959.332853567,204,0.178,0.018,1448,1500,536,1448,172,47627340918,32891907,948205,32891905,10136.0e6,0.021,1.25,2,11193.5e6,13125.0e6,9401.5e6
1529354959.363248459,204,0.298,0.127,1448,1500,536,1448,172,47656147430,32911842,948708,32911840,9929.1e6,0.021,1,2,6686.1e6,10285.7e6,4417.6e6
1529354959.395141357,204,0.195,0.036,1448,1500,536,1448,172,47684922086,32931687,949211,32931685,10125.3e6,0.021,1,2,10217.7e6,10488.9e6,7361.3e6
1529354959.426395995,204,0.198,0.024,1448,1500,536,1448,180,47712774366,32950992,949696,32950990,12001.4e6,0.021,1.25,2,10530.9e6,15540.5e6,5987.2e6
1529354959.455571346,204,0.209,0.047,1448,1500,536,1448,178,47740984302,32970432,950188,32970430,11671.1e6,0.021,1.25,2,9865.8e6,15112.8e6,8942.0e6
1529354959.487615183,204,0.197,0.013,1448,1500,536,1448,170,47769622846,32990232,950684,32990230,9539.8e6,0.021,1.25,2,9996.3e6,12352.9e6,9539.8e6
1529354959.518217874,204,0.202,0.012,1448,1500,536,1448,180,47796575918,33008862,951149,33008860,11892.9e6,0.021,1,2,10322.4e6,12320.0e6,7919.0e6
1529354959.549368522,204,0.19,0.027,1448,1500,536,1448,176,47825519990,33028797,951657,33028795,10775.8e6,0.021,1,2,10730.4e6,11162.8e6,7691.0e6
1529354959.577115518,204,0.209,0.032,1448,1500,536,1448,174,47851930062,33047022,952123,33047020,10425.6e6,0.021,1,2,9644.1e6,10800.0e6,9830.7e6
1529354959.609341879,204,0.181,0.019,1448,1500,536,1448,174,47879754830,33066282,952623,33066280,10260.1e6,0.021,1,2,11136.0e6,10628.6e6,8283.9e6
1529354959.640888142,204,0.156,0.024,1448,1500,536,1448,178,47909574942,33086847,953146,33086845,11785.5e6,0.021,1.25,2,13217.6e6,15260.9e6,6981.1e6
1529354959.669340367,204,0.165,0.018,1448,1500,536,1448,172,47937771846,33106332,953642,33106330,10160.3e6,0.021,1,2,12075.4e6,10525.1e6,8305.5e6
1529354959.699632057,204,0.187,0.034,1448,1500,536,1448,174,47966675374,33126312,954170,33126310,10667.8e6,0.021,1,2,10778.7e6,11050.8e6,10004.4e6
1529354959.728762376,204,0.253,0.165,1448,1500,536,1448,174,47992636566,33144218,954620,33144216,10237.0e6,0.021,0.75,2,7966.9e6,7953.5e6,8531.5e6
1529354959.757799358,204,0.188,0.016,1448,1500,536,1448,176,48017631942,33161502,955052,33161500,10860.0e6,0.021,1.25,2,10844.6e6,14062.5e6,7984.5e6
1529354959.786628753,204,0.231,0.091,1448,1500,536,1448,174,48045161318,33180447,955527,33180445,10435.2e6,0.021,1,2,8725.6e6,10809.9e6,4992.4e6
1529354959.815714486,204,0.181,0.026,1448,1500,536,1448,176,48071477270,33198627,955984,33198625,11144.1e6,0.021,1.25,2,11264.0e6,14430.4e6,10296.9e6
1529354959.843556482,204,0.202,0.02,1448,1500,536,1448,178,48098689534,33217437,956460,33217435,11443.6e6,0.021,1.25,2,10207.7e6,14818.2e6,7425.6e6
1529354959.877010715,204,0.255,0.098,1448,1500,536,1448,176,48128123030,33237822,956969,33237820,10986.1e6,0.021,1.25,2,7995.2e6,11380.6e6,4826.7e6
1529354959.906463635,204,0.224,0.05,1448,1500,536,1448,178,48155973862,33257037,957456,33257035,11419.7e6,0.021,1,2,9205.1e6,11829.8e6,4618.9e6
1529354959.938067473,204,0.2,0.022,1448,1500,536,1448,172,48185443558,33277332,957971,33277330,10183.7e6,0.021,1,2,9962.2e6,10549.4e6,7183.4e6
1529354959.967577871,204,0.231,0.094,1448,1500,536,1448,172,48214011150,33297132,958479,33297130,9998.8e6,0.021,1.25,2,8625.3e6,12947.4e6,7596.1e6
1529354959.997594302,204,0.278,0.199,1448,1500,536,1448,176,48239944830,33314997,958931,33314995,10779.6e6,0.021,1,2,7333.8e6,11166.7e6,8079.1e6
1529354960.029084492,204,0.314,0.225,1448,1500,536,1448,172,48268664462,33334797,959431,33334795,9995.9e6,0.021,1.25,2,6345.4e6,10354.8e6,6788.5e6
1529354960.057879467,204,0.2,0.03,1448,1500,536,1448,174,48294722670,33352842,959888,33352840,10433.8e6,0.021,1.25,2,10078.1e6,11111.1e6,7479.4e6
1529354960.090305151,204,0.197,0.016,1448,1500,536,1448,176,48326255766,33374577,960438,33374575,11069.2e6,0.021,1,2,10349.2e6,14333.3e6,9754.9e6
1529354960.121865929,204,0.183,0.037,1448,1500,536,1448,172,48355443102,33394782,960952,33394780,10051.7e6,0.021,1.25,2,10887.7e6,13015.9e6,9581.8e6
